Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
20-03-2023,Northeast,Managed Services,131.1380647,98.34157963,0.089647902
21-03-2023,Northeast,Managed Services,157.3007931,118.3149985,0.021799654
22-03-2023,Northeast,Managed Services,162.6351209,105.2238147,0.001353547
23-03-2023,Northeast,Managed Services,141.4625297,88.93656947,0.066747608
24-03-2023,Northeast,Managed Services,123.3533944,94.77489449,0.06564011
25-03-2023,Northeast,Managed Services,113.4865474,103.6316859,0.040595926
26-03-2023,Northeast,Managed Services,120.8042862,95.85042857,0.098642111
27-03-2023,Northeast,Managed Services,150.7398663,72.19834841,0.079544965
28-03-2023,Northeast,Managed Services,147.4424207,100.1889246,0.024732508
29-03-2023,Northeast,Managed Services,160.790792,88.76665508,0.091727209
30-03-2023,Northeast,Managed Services,149.5667059,113.8040715,0.022028019
31-03-2023,Northeast,Managed Services,130.0765479,106.6201378,0.070979829
01-04-2023,Northeast,Managed Services,106.4556641,90.80297554,0.063520747
02-04-2023,Northeast,Managed Services,115.2657543,92.89165141,0.044015231
03-04-2023,Northeast,Managed Services,137.4398176,150.3595481,0.088621651
04-04-2023,Northeast,Managed Services,155.2815221,134.0556727,0.056664929
05-04-2023,Northeast,Managed Services,170.834109,114.274311,0.046822693
06-04-2023,Northeast,Managed Services,157.7146557,49.51310881,0.02099635
07-04-2023,Northeast,Managed Services,135.7651244,98.44366042,0.081506569
08-04-2023,Northeast,Managed Services,113.7998435,85.23223424,0.057690181
09-04-2023,Northeast,Managed Services,114.1686946,90.1690636,0.06156743
10-04-2023,Northeast,Managed Services,137.6526576,91.08391721,0.080760232
11-04-2023,Northeast,Managed Services,151.5397267,97.57766809,0.02176584
12-04-2023,Northeast,Managed Services,164.8521668,133.5766556,0.051974325
13-04-2023,Northeast,Managed Services,157.0421433,89.44533763,0.01661237
14-04-2023,Northeast,Managed Services,144.3185309,87.85045466,0.053476656
15-04-2023,Northeast,Managed Services,127.6523725,97.3736315,0.075071474
16-04-2023,Northeast,Managed Services,119.6548311,59.31160834,0.019162185
17-04-2023,Northeast,Managed Services,144.4707125,113.3052395,0.074359107
18-04-2023,Northeast,Managed Services,155.019877,122.9479785,0.014821459
19-04-2023,Northeast,Managed Services,159.0741363,76.26063797,0.003743218
20-04-2023,Northeast,Managed Services,162.8732656,74.28327376,0.053964082
21-04-2023,Northeast,Managed Services,136.2715983,113.1744152,0.068760471
22-04-2023,Northeast,Managed Services,121.972342,139.3090642,0.044936
23-04-2023,Northeast,Managed Services,124.0086178,114.1920076,0.015777261
24-04-2023,Northeast,Managed Services,140.9461095,84.6592782,0.072949922
25-04-2023,Northeast,Managed Services,161.4035913,107.2658555,0.048587249
26-04-2023,Northeast,Managed Services,166.5892993,102.3177057,0.004718521
27-04-2023,Northeast,Managed Services,153.5599785,113.1666461,0.041774109
28-04-2023,Northeast,Managed Services,132.4443258,96.78009605,0.00257182
29-04-2023,Northeast,Managed Services,124.8201697,103.8682199,0.001031875
30-04-2023,Northeast,Managed Services,135.7015594,106.3301163,0.075777696
01-05-2023,Northeast,Managed Services,140.1337045,88.77394783,0.098318921
02-05-2023,Northeast,Managed Services,170.291474,102.3324436,0.022270588
03-05-2023,Northeast,Managed Services,160.985148,72.45816768,0.082375724
04-05-2023,Northeast,Managed Services,155.5130451,126.5261387,0.028030493
05-05-2023,Northeast,Managed Services,151.6818359,184.8354383,0.09947187
06-05-2023,Northeast,Managed Services,107.9850783,101.6069367,0.011733195
07-05-2023,Northeast,Managed Services,136.3342789,95.90185871,0.03978456
08-05-2023,Northeast,Managed Services,145.6539887,130.5426625,0.014654821
09-05-2023,Northeast,Managed Services,165.7280502,126.0720876,0.081113163
10-05-2023,Northeast,Managed Services,136.1064178,110.7470339,0.006522366
11-05-2023,Northeast,Managed Services,138.6553821,60.20621174,0.03646467
12-05-2023,Northeast,Managed Services,128.858348,110.2853043,0.036100574
13-05-2023,Northeast,Managed Services,123.4675525,112.686307,0.002554763
14-05-2023,Northeast,Managed Services,124.3229345,101.2068913,0.049174094
15-05-2023,Northeast,Managed Services,160.8588514,110.2414635,0.086109452
16-05-2023,Northeast,Managed Services,168.8938428,108.4430136,0.026469682
17-05-2023,Northeast,Managed Services,159.4227623,90.60646211,0.013198558
18-05-2023,Northeast,Managed Services,158.0751723,101.2006818,0.00268866
19-05-2023,Northeast,Managed Services,127.634524,91.04445398,0.093701977
20-05-2023,Northeast,Managed Services,126.2019702,99.38561349,0.022082626
21-05-2023,Northeast,Managed Services,124.7458504,133.6397652,0.097689739
22-05-2023,Northeast,Managed Services,142.2567631,105.2793638,0.070070286
23-05-2023,Northeast,Managed Services,147.3605056,104.2807017,0.02026805
24-05-2023,Northeast,Managed Services,167.6989945,126.2503394,0.061426232
25-05-2023,Northeast,Managed Services,142.5297151,92.34818736,0.060891631
26-05-2023,Northeast,Managed Services,133.1862729,100.04437,0.065701373
27-05-2023,Northeast,Managed Services,125.5628803,102.5360965,0.083514617
28-05-2023,Northeast,Managed Services,128.9673606,130.9633494,0.018954612
29-05-2023,Northeast,Managed Services,136.1689604,89.06275588,0.09131097
30-05-2023,Northeast,Managed Services,171.8952933,47.78730538,0.067545772
31-05-2023,Northeast,Managed Services,154.8340891,97.43460082,0.095212131
01-06-2023,Northeast,Managed Services,143.0442155,91.64542209,0.093259737
02-06-2023,Northeast,Managed Services,133.6823034,94.21164013,0.056256673
03-06-2023,Northeast,Managed Services,126.1656891,119.7320029,0.01301878
04-06-2023,Northeast,Managed Services,115.1338828,74.78015681,0.024376509
05-06-2023,Northeast,Managed Services,142.6169071,80.22643207,0.051169728
06-06-2023,Northeast,Managed Services,144.4098403,115.8924888,0.063340751
07-06-2023,Northeast,Managed Services,158.5787228,117.3229842,0.056745479
08-06-2023,Northeast,Managed Services,134.7525409,91.49205648,0.035474616
09-06-2023,Northeast,Managed Services,125.3335263,111.2036162,0.005234961
10-06-2023,Northeast,Managed Services,108.3960019,85.95221786,0.045207252
11-06-2023,Northeast,Managed Services,124.0620075,88.57173975,0.022969021
12-06-2023,Northeast,Managed Services,135.6930156,70.31798586,0.084318382
13-06-2023,Northeast,Managed Services,158.7417164,73.19631972,0.051262042
14-06-2023,Northeast,Managed Services,165.3792542,100.6723186,0.07885973
15-06-2023,Northeast,Managed Services,147.0384836,99.51194481,0.019274841
16-06-2023,Northeast,Managed Services,119.8208962,97.30438286,0.091006417
17-06-2023,Northeast,Managed Services,118.2031827,126.0444652,0.015801314
18-06-2023,Northeast,Managed Services,99.36725377,90.20441288,0.029308315
19-06-2023,Northeast,Managed Services,122.3455596,112.8346929,0.066720396
20-06-2023,Northeast,Managed Services,133.6883869,82.12524023,0.039505004
21-06-2023,Northeast,Managed Services,164.2639305,103.27509,0.032734866
22-06-2023,Northeast,Managed Services,141.0487543,104.314174,0.021666123
23-06-2023,Northeast,Managed Services,110.7067196,110.7202057,0.071797058
24-06-2023,Northeast,Managed Services,127.4665524,97.44921702,0.047365734
25-06-2023,Northeast,Managed Services,99.74001783,134.5987164,0.000285498
26-06-2023,Northeast,Managed Services,146.5583111,117.9371032,0.021295399
27-06-2023,Northeast,Managed Services,144.0205973,82.39012526,0.002661959
28-06-2023,Northeast,Managed Services,148.3092766,92.17477224,0.078203076
29-06-2023,Northeast,Managed Services,124.5179968,116.2885195,0.031702835
30-06-2023,Northeast,Managed Services,117.8336393,90.4473308,0.016911141
01-07-2023,Northeast,Managed Services,73.54019777,100.7406173,0.00560233
02-07-2023,Northeast,Managed Services,119.7648622,89.10861707,0.028907868
03-07-2023,Northeast,Managed Services,127.4520623,69.50562065,0.041267823
04-07-2023,Northeast,Managed Services,137.8360399,79.03081619,0.065939749
05-07-2023,Northeast,Managed Services,167.348382,120.4198811,0.082646721
06-07-2023,Northeast,Managed Services,134.0744664,98.98415564,0.003058147
07-07-2023,Northeast,Managed Services,124.2449811,121.9399241,0.058020791
08-07-2023,Northeast,Managed Services,105.9539958,100.162183,0.047151506
09-07-2023,Northeast,Managed Services,105.0595426,78.52985085,0.005877421
10-07-2023,Northeast,Managed Services,102.2719543,90.72402925,0.095508904
11-07-2023,Northeast,Managed Services,134.0172076,110.9806584,0.077966098
12-07-2023,Northeast,Managed Services,144.9209231,115.4153047,0.043514648
13-07-2023,Northeast,Managed Services,135.7632428,81.35880512,0.009247828
14-07-2023,Northeast,Managed Services,116.7540946,89.92847246,0.063521157
15-07-2023,Northeast,Managed Services,95.30037664,92.85623282,0.032557897
16-07-2023,Northeast,Managed Services,100.5273162,105.8084016,0.007387761
17-07-2023,Northeast,Managed Services,123.8066579,97.69269758,0.051652164
18-07-2023,Northeast,Managed Services,159.5363466,51.17357354,0.075904321
19-07-2023,Northeast,Managed Services,127.1473622,110.8075764,0.003709571
20-07-2023,Northeast,Managed Services,112.8228096,83.13597184,0.083329182
21-07-2023,Northeast,Managed Services,115.9651984,85.20658112,0.087621923
22-07-2023,Northeast,Managed Services,100.478101,102.5660674,0.021718401
23-07-2023,Northeast,Managed Services,113.4545875,70.47486757,0.022254231
24-07-2023,Northeast,Managed Services,119.4822153,40.82044055,0.05707923
25-07-2023,Northeast,Managed Services,114.0019566,126.0665943,0.061343734
26-07-2023,Northeast,Managed Services,139.8990325,94.86907292,0.071632618
27-07-2023,Northeast,Managed Services,120.1317312,92.61505112,0.063045655
28-07-2023,Northeast,Managed Services,92.23230015,76.45106526,0.067935652
29-07-2023,Northeast,Managed Services,91.35332177,111.9062344,0.058381605
30-07-2023,Northeast,Managed Services,108.5309363,78.30039962,0.076594113
31-07-2023,Northeast,Managed Services,118.6834482,88.42307607,0.051451283
01-08-2023,Northeast,Managed Services,129.828743,81.10711567,0.089093212
02-08-2023,Northeast,Managed Services,144.9872007,80.25359566,0.003340863
03-08-2023,Northeast,Managed Services,128.3935878,117.7758833,0.039657761
04-08-2023,Northeast,Managed Services,114.7869519,110.3825388,0.037145357
05-08-2023,Northeast,Managed Services,75.02507648,98.59125143,0.057527905
06-08-2023,Northeast,Managed Services,102.4316045,88.68787071,0.089449187
07-08-2023,Northeast,Managed Services,90.40974204,94.02451113,0.049879395
08-08-2023,Northeast,Managed Services,130.8673505,109.8613419,0.025881707
09-08-2023,Northeast,Managed Services,132.7538893,90.76881861,0.08720162
10-08-2023,Northeast,Managed Services,122.4304978,94.3043929,0.017642578
11-08-2023,Northeast,Managed Services,96.75175207,108.0326907,0.014772708
12-08-2023,Northeast,Managed Services,82.19280285,76.78953589,0.011902947
13-08-2023,Northeast,Managed Services,90.63603024,96.17219102,0.078604928
14-08-2023,Northeast,Managed Services,105.8493022,97.59438767,0.034269261
15-08-2023,Northeast,Managed Services,126.3945074,105.2514961,0.04692473
16-08-2023,Northeast,Managed Services,129.1135107,129.1620165,0.052227456
17-08-2023,Northeast,Managed Services,129.9521085,89.88689176,0.036707084
18-08-2023,Northeast,Managed Services,111.593683,135.2567861,0.099896898
19-08-2023,Northeast,Managed Services,92.1443428,70.03704211,0.055513411
20-08-2023,Northeast,Managed Services,100.5444838,73.38483906,0.035456304
21-08-2023,Northeast,Managed Services,122.9992535,101.2252205,0.077168723
22-08-2023,Northeast,Managed Services,124.4222278,130.59054,0.098023083
23-08-2023,Northeast,Managed Services,124.2647458,93.07554854,0.045335977
24-08-2023,Northeast,Managed Services,116.3266427,117.2980223,0.035274518
25-08-2023,Northeast,Managed Services,77.73861864,108.5830414,0.039738258
26-08-2023,Northeast,Managed Services,72.98100552,108.984122,0.013750283
27-08-2023,Northeast,Managed Services,96.4970831,121.6614652,0.079180681
28-08-2023,Northeast,Managed Services,98.64950347,102.4432573,0.043645714
29-08-2023,Northeast,Managed Services,117.7370182,79.31388272,0.069708414
30-08-2023,Northeast,Managed Services,145.1965885,106.6266651,0.057739266
31-08-2023,Northeast,Managed Services,132.1828279,78.89989609,0.011118882
01-09-2023,Northeast,Managed Services,124.3566587,93.47587634,0.033986704
02-09-2023,Northeast,Managed Services,63.99447488,94.22130618,0.03609831
03-09-2023,Northeast,Managed Services,79.03371436,131.4516703,0.05293457
04-09-2023,Northeast,Managed Services,85.92774584,74.96416488,0.012297573
05-09-2023,Northeast,Managed Services,118.7134626,101.2680933,0.096815194
06-09-2023,Northeast,Managed Services,130.1595454,122.4644117,0.030617358
07-09-2023,Northeast,Managed Services,97.06602192,94.96402288,0.01874886
08-09-2023,Northeast,Managed Services,99.81855694,67.39481046,0.020247633
09-09-2023,Northeast,Managed Services,81.19389982,95.25716364,0.000106433
10-09-2023,Northeast,Managed Services,96.36272352,134.5261354,0.09520286
11-09-2023,Northeast,Managed Services,93.87964772,85.31023087,0.068594871
12-09-2023,Northeast,Managed Services,124.8083013,132.9042359,0.008286176
13-09-2023,Northeast,Managed Services,123.6405641,104.2533676,0.083694056
14-09-2023,Northeast,Managed Services,106.4768938,79.85879453,0.0687564
15-09-2023,Northeast,Managed Services,95.08250284,76.66566184,0.068803539
16-09-2023,Northeast,Managed Services,81.48092903,102.3975274,0.017261047
17-09-2023,Northeast,Managed Services,84.68547923,97.72192475,0.01666397
18-09-2023,Northeast,Managed Services,110.2694328,35.04303322,0.099740965
19-09-2023,Northeast,Managed Services,146.2514593,102.3168105,0.001582175
20-09-2023,Northeast,Managed Services,128.8797812,125.7464935,0.047925432
21-09-2023,Northeast,Managed Services,105.6526631,94.06569151,0.057602907
22-09-2023,Northeast,Managed Services,95.93099921,61.77264619,0.028381227
23-09-2023,Northeast,Managed Services,84.26582929,93.87512093,0.00437937
24-09-2023,Northeast,Managed Services,85.76985486,104.2465759,0.03812269
25-09-2023,Northeast,Managed Services,109.3673106,114.3853254,0.031933324
26-09-2023,Northeast,Managed Services,133.2444064,105.3228254,0.041281557
27-09-2023,Northeast,Managed Services,126.3587863,114.1840583,0.014751967
28-09-2023,Northeast,Managed Services,103.6310125,120.5126716,0.065743235
29-09-2023,Northeast,Managed Services,81.69496824,109.0019901,0.083657231
30-09-2023,Northeast,Managed Services,87.60431544,139.2109731,0.074433424
01-10-2023,Northeast,Managed Services,87.15199807,101.3105824,0.031026217
02-10-2023,Northeast,Managed Services,112.2619531,86.94026821,0.042421087
03-10-2023,Northeast,Managed Services,102.0840778,97.2437318,0.085567583
04-10-2023,Northeast,Managed Services,120.5299618,65.40341332,0.061100069
05-10-2023,Northeast,Managed Services,121.2219962,97.71906744,0.082541824
06-10-2023,Northeast,Managed Services,107.688146,99.42411073,0.054829047
07-10-2023,Northeast,Managed Services,95.97022672,92.35948828,0.080537077
08-10-2023,Northeast,Managed Services,70.69696398,71.43285365,0.064983346
09-10-2023,Northeast,Managed Services,106.9610481,95.79164765,0.009501465
10-10-2023,Northeast,Managed Services,116.1526678,116.5410026,0.042777168
11-10-2023,Northeast,Managed Services,129.4879357,133.3321079,0.040282831
12-10-2023,Northeast,Managed Services,114.6037851,95.45218544,0.052710149
13-10-2023,Northeast,Managed Services,102.4979842,109.6155019,0.075812503
14-10-2023,Northeast,Managed Services,93.16803858,77.06884542,0.082236419
15-10-2023,Northeast,Managed Services,108.8253246,85.81888667,0.070787054
16-10-2023,Northeast,Managed Services,116.9387178,63.56883458,0.082804603
17-10-2023,Northeast,Managed Services,118.7498467,97.57917962,0.062254425
18-10-2023,Northeast,Managed Services,146.0922135,92.38282306,0.024601317
19-10-2023,Northeast,Managed Services,112.8536194,100.5194135,0.047933269
20-10-2023,Northeast,Managed Services,109.7957183,102.9253797,0.025546399
